uniqueid,farmid,Name_Availablity_Code,Telephone_Availablity_Code,address_Availablity_Code,crop_Availablity_Code,email_Availablity_Code,livestock_Availablity_Code,Crops_Name,LiveStock_name,state,city,zipcode,latitude,longitude,Owner_operator_type,rural_flag,total_farm_exact_acres
7010,F00000282020,1,1,1,1,NULL,NULL,GRASS,NULL,ME,WASHBURN,4786,46.806,68.2216,,1,49
7029,F21000013164,1,NULL,1,1,1,NULL,OATS,NULL,FL,ROTONDA WEST,33947,26.8889,82.2745,,1,NULL
7051,F90000346021,1,1,1,1,NULL,NULL,,NULL,ME,LINCOLNVILLE,4849,44.313,69.0897,,1,NULL
7070,F01000366217,1,NULL,1,1,NULL,NULL,FORAGE,NULL,ME,UNION,4862,44.2596,69.2573,,1,9
7076,F00000460801,1,1,1,1,1,NULL,WHEAT,NULL,ME,UNION,4862,44.2596,69.2573,,1,NULL
7086,F00000714020,1,1,1,1,1,1,"FORAGE,GRASS",CATTLE,ME,UNION,4862,44.2596,69.2573,,1,42
7102,F00000518403,NULL,NULL,1,1,NULL,NULL,"CORN,SOYBEAN,GRASS",NULL,ME,VINALHAVEN,4863,44.0816,68.843,,NULL,172
7112,F00000701700,1,NULL,1,1,1,NULL,"FORAGE,BERRIES",NULL,WA,RENTON,98056,47.5152,122.184,,NULL,32
7131,F90000658849,1,NULL,1,1,1,NULL,OATS,NULL,ME,WATERVILLE,4901,44.5354,69.581,,NULL,NULL
7143,F90000474054,1,NULL,1,1,1,NULL,,NULL,ME,ALBION,4910,44.5226,69.4499,,1,NULL
7156,F00000266410,1,1,1,1,NULL,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",ME,ALBION,4910,44.5226,69.4499,,1,428
7168,F00000976510,1,1,1,1,NULL,1,GRASS,"DAIRY,CATTLE",ME,ALBION,4910,44.5226,69.4499,,1,214
7185,F90000014484,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",ME,ANSON,4911,44.7784,69.9606,,1,387
7200,F31000364302,NULL,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,ATHENS,4912,44.9533,69.6637,,1,NULL
7175,F00000987510,1,1,1,1,NULL,1,"FORAGE,GRASS",CATTLE,ME,ANSON,4911,44.7784,69.9606,,1,194
7202,F00000733800,1,1,1,1,NULL,1,CORN,"DAIRY,CATTLE",ME,ATHENS,4912,44.9533,69.6637,,1,59
7213,F31000691002,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,BELFAST,4915,44.4453,69.0334,,NULL,NULL
7231,F80000915904,1,NULL,1,1,NULL,NULL,SOYBEAN,NULL,ME,BELFAST,4915,44.4453,69.0334,,NULL,NULL
7254,F90000752876,1,NULL,1,1,NULL,NULL,"TREE FRUIT,APPLE",NULL,ME,PITTSFIELD,4967,44.7813,69.4377,,NULL,23
7269,F00000594672,1,NULL,1,1,1,NULL,GRASS,NULL,ME,CANAAN,4924,44.7427,69.5366,,NULL,20
7301,F11000586386,1,NULL,1,1,NULL,1,,"GOATS,CATTLE",VA,WILSONS,23894,37.1179,77.8335,,1,NULL
7306,F21000156793,1,1,1,1,1,NULL,GRASS,NULL,ME,CORINNA,4928,44.935,69.2172,,1,220
7319,F00000444020,1,1,1,1,1,NULL,"CORN,FRUITING AND FLOWERING VEGETABLE,TREE FRUIT,MELONS,GRASS",NULL,ME,CORINNA,4928,44.935,69.2172,,NULL,217
7330,F31000771012,1,NULL,1,1,1,NULL,ORGANIC FARMERS,NULL,ME,DEXTER,4930,45.0196,69.2829,,1,NULL
7342,F00000273031,1,1,1,1,1,NULL,SOYBEAN,NULL,CT,WATERFORD,6385,41.3583,72.1558,,NULL,NULL
7360,F90000151688,1,1,1,1,NULL,NULL,COTTON,NULL,ME,DIXMONT,4932,44.7007,69.1015,,1,NULL
7373,F31000729502,NULL,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,FAIRFIELD,4937,44.6391,69.6765,,1,NULL
7384,F00000546410,1,1,1,1,NULL,NULL,WHEAT,NULL,ME,FAIRFIELD,4937,44.6391,69.6765,,1,NULL
7399,F00000518610,1,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS",DAIRY,ME,FARMINGTON,4938,44.6583,70.1012,,1,226
7426,F00000408740,NULL,NULL,1,1,NULL,NULL,"FORAGE,GRASS",NULL,ME,FARMINGTON,4938,44.6583,70.1012,,1,96
7452,F70000266489,1,1,1,1,NULL,NULL,"CORN,SOYBEAN,WHEAT,COTTON,ALFALFA,FORAGE,GRASS",NULL,ME,FALMOUTH,4105,43.7506,70.2845,,1,347
7496,F00000936250,NULL,NULL,1,1,NULL,1,"FORAGE,GRASS",CATTLE,ME,HARMONY,4942,45.0644,69.6033,,1,240
7506,F00000595010,1,1,1,1,NULL,NULL,WHEAT,NULL,ME,HARTLAND,4943,44.867,69.5267,,1,NULL
7521,F00000485110,1,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,KINGFIELD,4947,45.0706,70.2458,,NULL,NULL
7537,F00000286990,1,1,1,1,NULL,NULL,"FORAGE,TREE FRUIT,GRASS,APPLE",NULL,ME,MADISON,4950,44.8319,69.8044,,1,96
7575,F00000418610,1,1,1,1,1,1,BARLEY,CATTLE,ME,NEWPORT,4953,44.8367,69.2586,,NULL,NULL
7596,F00000158140,1,1,1,1,NULL,NULL,"FORAGE,GRASS",NULL,NJ,MAPLEWOOD,7040,40.7338,74.2761,,NULL,23
7611,F00000375610,1,NULL,1,1,1,1,,DAIRY,ME,NEW VINEYARD,4956,44.8057,70.1128,,1,5
7628,F31000685502,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,NORRIDGEWOCK,4957,44.6623,69.8656,,1,NULL
7649,F31000602012,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,NORRIDGEWOCK,4957,44.6623,69.8656,,1,NULL
7657,F11000972543,NULL,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,NORTH ANSON,4958,44.9516,69.9465,,NULL,NULL
7682,F00000447610,1,1,1,1,NULL,NULL,"CORN,FORAGE,GRASS,BARLEY",NULL,ME,PALMYRA,4965,44.8573,69.3696,,1,278
7700,F31000902012,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,PHILLIPS,4966,40.8151,73.0455,,NULL,NULL
7730,F00000725411,1,NULL,1,1,1,NULL,WHEAT,NULL,ME,PITTSFIELD,4967,44.7813,69.4377,,1,7
7742,F00000885910,1,1,1,1,1,NULL,"CORN,GRASS",NULL,ME,HARTLAND,4943,44.867,69.5267,,1,238
7752,F01000327975,1,1,1,1,1,1,"FORAGE,GRASS",CATTLE,ME,SAINT ALBANS,4971,44.9345,69.3908,,1,183
7769,F00000683800,1,NULL,1,1,NULL,1,,CATTLE,ME,OXFORD,4270,44.0966,70.5371,,1,3
7780,F00000590210,1,1,1,1,NULL,NULL,"CORN,ROOTS TUBEROUS VEGETABLES,FRUITING AND FLOWERING VEGETABLE,PODDED VEGETABLES,MELONS,GRASS",NULL,ME,SKOWHEGAN,4976,44.8163,69.6519,,1,58
7800,F11000621232,1,NULL,1,1,1,NULL,"CORN,OATS,FORAGE,GRASS",NULL,ME,ATHENS,4912,44.9533,69.6637,,1,96
7824,F31000532902,NULL,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,STOCKTON SPRINGS,4981,44.532,68.8613,,NULL,NULL
7831,F31000474902,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,STOCKTON SPRINGS,4981,44.532,68.8613,,1,NULL
7843,F21000418317,1,1,1,1,1,NULL,GRASS,NULL,ME,STRONG,4983,44.8564,70.2117,,NULL,18
7856,F31000722702,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,KNOX,4986,44.5814,69.2435,,1,NULL
7901,F31000313002,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,UNITY,4988,44.5885,69.3433,,NULL,NULL
7921,F00000208140,NULL,NULL,1,1,NULL,NULL,NUTS,NULL,ME,WEST FARMINGTON,4992,44.6626,70.1559,,NULL,NULL
7929,F21000934660,1,NULL,1,1,NULL,1,FORAGE,"SHEEP,CATTLE",VT,WHITE RIVER JUNCTION,5001,43.6542,72.3994,,1,243
7941,F01000183769,1,NULL,1,1,1,1,"FORAGE,ORGANIC FARMERS","DAIRY,CATTLE",VT,BETHEL,5032,43.8078,72.6713,,1,42
7963,F00000342850,NULL,NULL,1,1,NULL,1,"CORN,ALFALFA,OATS,FORAGE,BARLEY",DAIRY,VT,BROOKFIELD,5036,44.0309,72.5933,,1,541
7221,F30000160195,1,NULL,1,1,NULL,NULL,"GRAIN,ROOTS TUBEROUS VEGETABLES,FORAGE,GRAIN PLUS,BARLEY",NULL,ME,BELFAST,4915,44.4453,69.0334,,NULL,227
7236,F00000842700,1,NULL,1,1,NULL,NULL,"FORAGE,GRASS,HOME GARDEN",NULL,ME,BELGRADE,4917,44.4579,69.8586,,1,80
7251,F31000995902,NULL,NULL,1,1,NULL,NULL,"ORGANIC FARMERS,BARLEY",NULL,ME,BROOKS,4921,44.5719,69.1432,,NULL,NULL
7271,F00000613800,1,1,1,1,NULL,1,"FORAGE,GRASS",CATTLE,ME,CANAAN,4924,44.7427,69.5366,,1,46
7291,F00000335600,1,1,1,1,NULL,1,,"SHEEP,CATTLE",ME,CLINTON,4927,44.6688,69.538,,1,4
7296,F00000186610,1,NULL,1,1,NULL,NULL,SOYBEAN,NULL,ME,CLINTON,4927,44.6688,69.538,,1,NULL
7312,F00000858340,NULL,NULL,1,1,NULL,NULL,"CORN,WHEAT",NULL,ME,CORINNA,4928,44.935,69.2172,,1,NULL
6819,F01000314051,1,1,1,1,1,NULL,WHEAT,NULL,ME,SAINT AGATHA,4772,47.231,68.343,,1,68
6834,F00000873010,1,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,MADAWASKA,4756,47.3172,68.2988,,NULL,36
6865,F01000132231,1,1,1,1,1,1,BARLEY,CATTLE,ME,SHERMAN,4776,45.8047,68.2984,,1,3
6887,F00000526110,1,NULL,1,1,NULL,NULL,CORN,NULL,ME,SINCLAIR,4779,47.1619,68.2532,,1,NULL
6901,F00000113600,1,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,HOULTON,4730,46.1163,67.9329,,NULL,80
6937,F10000870662,1,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,VAN BUREN,4785,47.123,67.9773,,1,NULL
6959,F00000286010,1,1,1,1,NULL,NULL,FORAGE,NULL,ME,VAN BUREN,4785,47.123,67.9773,,1,216
6980,F01000022740,1,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,VAN BUREN,4785,47.123,67.9773,,1,NULL
7003,F00000950640,NULL,NULL,1,1,NULL,NULL,"ROOTS TUBEROUS VEGETABLES,OATS,FORAGE,GRASS,BARLEY",NULL,ME,WASHBURN,4786,46.806,68.2216,,1,589
7019,F00000681800,1,1,1,1,NULL,NULL,"OATS,FORAGE",NULL,ME,ROCKLAND,4841,44.1308,69.1301,,NULL,72
7044,F01000566879,1,1,1,1,1,1,"FORAGE,ORGANIC FARMERS,GRASS","DAIRY,CATTLE",ME,WHITEFIELD,4353,44.2049,69.6131,,1,94
7059,F31000941202,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,ROCKPORT,4856,44.1792,69.0943,,1,NULL
7074,F00000500800,1,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,UNION,4862,44.2596,69.2573,,1,NULL
7081,F21000189682,1,NULL,1,1,NULL,NULL,TOBACCO,NULL,ME,UNION,4862,44.2596,69.2573,,1,NULL
7091,F00000481510,1,1,1,1,NULL,NULL,GRASS,NULL,ME,UNION,4862,44.2596,69.2573,,1,NULL
7105,F20000087149,1,1,1,1,NULL,NULL,"CORN,WHEAT",NULL,ME,WARREN,4864,44.1308,69.2483,,1,96
7120,F00000224510,1,1,1,1,NULL,1,"FORAGE,GRASS",CATTLE,ME,WATERVILLE,4901,44.5354,69.581,,1,22
7141,F00000320020,1,NULL,1,1,1,1,GRASS,DAIRY,ME,ALBION,4910,44.5226,69.4499,,1,102
7149,F11000514042,1,1,1,1,1,1,"CORN,FORAGE",DAIRY,ME,ALBION,4910,44.5226,69.4499,,1,21
7164,F90000493696,1,1,1,1,NULL,1,,CATTLE,ME,ALBION,4910,44.5226,69.4499,,1,3
7178,F00000174110,1,1,1,1,NULL,1,"FORAGE,GRASS","DAIRY,CATTLE",ME,ANSON,4911,44.7784,69.9606,,1,203
7194,F00000313210,1,NULL,1,1,1,NULL,"FORAGE,GRASS",NULL,ME,ATHENS,4912,44.9533,69.6637,,NULL,23
7208,F31000086351,NULL,NULL,1,1,NULL,NULL,TOBACCO,NULL,ME,ATHENS,4912,44.9533,69.6637,,1,NULL
7233,F11000199554,1,1,1,1,1,NULL,GRASS,NULL,ME,BELFAST,4915,44.4453,69.0334,,NULL,NULL
7240,F31000045502,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,BROOKS,4921,44.5719,69.1432,,1,NULL
7253,F00000924411,1,1,1,1,1,1,"FORAGE,GRASS",CATTLE,ME,BROOKS,4921,44.5719,69.1432,,1,216
7286,F00000797740,NULL,NULL,1,1,NULL,1,"CORN,GRASS",CATTLE,ME,CLINTON,4927,44.6688,69.538,,1,330
7294,F01000613446,NULL,1,1,1,NULL,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",ME,CLINTON,4927,44.6688,69.538,,1,2319
7307,F00000393631,1,1,1,1,NULL,NULL,GRASS,NULL,ME,CORINNA,4928,44.935,69.2172,,1,NULL
7337,F21000115026,1,1,1,1,NULL,NULL,"FORAGE,GRASS",NULL,ME,DEXTER,4930,45.0196,69.2829,,1,NULL
7249,F00000952210,1,NULL,1,1,NULL,1,"FORAGE,GRASS","DAIRY,CATTLE",ME,BROOKS,4921,44.5719,69.1432,,1,240
7262,F21000236434,NULL,NULL,1,1,NULL,NULL,SOYBEAN,NULL,ME,CANAAN,4924,44.7427,69.5366,,1,NULL
7285,F00000177910,1,1,1,1,1,1,BARLEY,CATTLE,ME,PITTSFIELD,4967,44.7813,69.4377,,1,5
7304,F00000996250,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,FRUITING AND FLOWERING VEGETABLE,MELONS",CATTLE,ME,CORINNA,4928,44.935,69.2172,,1,219
7309,F90000590738,1,1,1,1,1,NULL,FORAGE,NULL,ME,CORINNA,4928,44.935,69.2172,,1,9
7325,F01000624798,1,NULL,1,1,NULL,1,,"DAIRY,CATTLE",ME,DETROIT,4929,44.7629,69.3108,,1,4
7333,F21000262700,1,1,1,1,NULL,1,FORAGE,CATTLE,ME,DEXTER,4930,45.0196,69.2829,,1,94
7354,F00000456615,1,1,1,1,NULL,NULL,,NULL,ME,DIXMONT,4932,44.7007,69.1015,,1,NULL
7369,F90000471688,1,NULL,1,1,NULL,NULL,FORAGE,NULL,ME,FAIRFIELD,4937,44.6391,69.6765,,NULL,96
7378,F00000400800,1,1,1,1,1,1,"CORN,GRASS","GOATS,CATTLE",ME,FAIRFIELD,4937,44.6391,69.6765,,1,834
7391,F00000336250,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS,HOME GARDEN",HOG,ME,FARMINGTON,4938,44.6583,70.1012,,1,3071
7412,F90000083226,1,1,1,1,NULL,1,"CORN,OATS,FORAGE,GRASS",DAIRY,ME,FARMINGTON,4938,44.6583,70.1012,,1,455
7444,F00000696740,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,ORGANIC FARMERS,GRASS",DAIRY,ME,FARMINGTON,4938,44.6583,70.1012,,1,189
7468,F00000384700,NULL,NULL,1,1,NULL,NULL,COTTON,NULL,ME,FARMINGTON FALLS,4940,44.6205,70.0758,,NULL,NULL
7503,F00000034700,1,1,1,1,NULL,1,"CORN,OATS,FORAGE","DAIRY,CATTLE",ME,HARMONY,4942,45.0644,69.6033,,1,112
7321,F00000353340,NULL,NULL,1,1,NULL,NULL,"CORN,FORAGE,BARLEY",NULL,ME,CORINNA,4928,44.935,69.2172,,1,29
7347,F01000672902,1,1,1,1,1,NULL,SOYBEAN,NULL,ME,DEXTER,4930,45.0196,69.2829,,1,NULL
7362,F31000281012,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,EAST VASSALBORO,4935,44.4478,69.6066,,NULL,NULL
7385,F21000487879,1,NULL,1,1,NULL,NULL,WHEAT,NULL,ME,MADAWASKA,4756,47.3172,68.2988,,NULL,12
7395,F00000357700,1,NULL,1,1,NULL,NULL,"FORAGE,ORGANIC FARMERS,GRASS",NULL,ME,FARMINGTON,4938,44.6583,70.1012,,1,NULL
7407,F00000116610,1,1,1,1,NULL,1,"FORAGE,GRASS",DAIRY,ME,FARMINGTON,4938,44.6583,70.1012,,1,149
7419,F00000519033,1,NULL,1,1,1,NULL,"CORN,WHEAT,FORAGE",NULL,ME,FARMINGTON,4938,44.6583,70.1012,,NULL,80
7437,F00000198340,NULL,NULL,1,1,NULL,1,"CORN,SOYBEAN,GRAIN,OATS,FORAGE,FRUITING AND FLOWERING VEGETABLE,MELONS,GRAIN PLUS,GRASS,BARLEY",DAIRY,ME,FARMINGTON,4938,44.6583,70.1012,,1,798
7443,F00000382035,1,1,1,1,1,NULL,CORN,NULL,ME,FARMINGTON,4938,44.6583,70.1012,,1,NULL
7455,F00000655110,1,1,1,1,NULL,1,,CATTLE,ME,GARLAND,4939,45.0384,69.1606,,1,8
7466,F21000346766,1,NULL,1,1,NULL,NULL,OATS,NULL,ME,FARMINGTON FALLS,4940,44.6205,70.0758,,NULL,NULL
7483,F31000091012,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,FREEDOM,4941,44.4643,69.3069,,1,NULL
7498,F00000591800,1,1,1,1,1,1,GRASS,"GOATS,SHEEP",ME,HARMONY,4942,45.0644,69.6033,,1,5
7511,F01000698949,1,1,1,1,1,1,,CATTLE,ME,JACKMAN,4945,45.7142,70.304,,1,7
7520,F00000465747,1,1,1,1,1,NULL,WHEAT,NULL,ME,KINGFIELD,4947,45.0706,70.2458,,1,NULL
7529,F00000976800,1,NULL,1,1,NULL,1,FORAGE,CATTLE,ME,MADISON,4950,44.8319,69.8044,,1,240
7540,F00000340001,1,1,1,1,NULL,NULL,"CORN,GRASS",NULL,ME,MADISON,4950,44.8319,69.8044,,1,226
7558,F21000199682,1,NULL,1,1,1,NULL,"FORAGE,BULB AND STEM VEGETABLES,ORGANIC FARMERS",NULL,ME,LEBANON,4027,43.4243,70.9089,,1,23
7591,F21000482692,NULL,NULL,1,1,NULL,NULL,CORN,NULL,ME,NEW SHARON,4955,44.615,69.987,,1,NULL
7612,F00000990020,1,1,1,1,1,1,"FORAGE,GRASS",DAIRY,ME,NEW VINEYARD,4956,44.8057,70.1128,,1,1005
7624,F00000147763,1,1,1,1,1,NULL,GRASS,NULL,NC,BLACK MOUNTAIN,28711,35.5991,82.3046,,NULL,58
7637,F21000217389,1,1,1,1,1,NULL,FORAGE,NULL,ME,NORRIDGEWOCK,4957,44.6623,69.8656,,1,23
7651,F00000095010,1,1,1,1,NULL,NULL,FORAGE,NULL,DE,NEWARK,19713,39.6702,-75.7117,,NULL,23
7669,F00000811250,NULL,NULL,1,1,NULL,NULL,"CORN,SOYBEAN,WHEAT,BERRIES,GRASS",NULL,ME,OAKLAND,4963,44.5648,69.8059,,NULL,273
7683,F31000752702,1,NULL,1,1,NULL,NULL,"ORGANIC FARMERS,BARLEY",NULL,ME,PALMYRA,4965,44.8573,69.3696,,1,NULL
7706,F00000207510,1,1,1,1,NULL,NULL,CORN,NULL,ME,STRONG,4983,44.8564,70.2117,,NULL,NULL
7723,F90000764926,1,1,1,1,NULL,NULL,SOYBEAN,NULL,ME,PITTSFIELD,4967,44.7813,69.4377,,1,NULL
7743,F31000149002,1,1,1,1,1,NULL,ORGANIC FARMERS,NULL,ME,HARTLAND,4943,44.867,69.5267,,1,NULL
7758,F00000103800,1,1,1,1,NULL,NULL,"GRASS,BARLEY",NULL,ME,SEARSMONT,4973,44.3736,69.2181,,1,NULL
7793,F00000159181,1,1,1,1,1,NULL,"FORAGE,ORGANIC FARMERS,GRASS",NULL,ME,KINGFIELD,4947,40.8151,73.0455,,NULL,199
7808,F31000358602,NULL,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,SMITHFIELD,4978,44.6345,69.8002,,1,NULL
7829,F31000773102,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,STOCKTON SPRINGS,4981,44.532,68.8613,,1,NULL
7867,F00000226020,1,1,1,1,1,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",ME,THORNDIKE,4986,44.5814,69.2435,,1,268
7893,F90000951519,1,1,1,1,1,1,"CORN,ROOTS TUBEROUS VEGETABLES,OATS,FORAGE,GRASS","DAIRY,CATTLE",ME,TROY,4987,44.6791,69.2522,,1,78
7912,F11000021108,1,NULL,1,1,NULL,1,,CATTLE,ME,VASSALBORO,4989,44.4232,69.6533,,1,5
7935,F31000093502,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,BARNARD,5031,43.7287,72.6197,,NULL,NULL
7953,F00000833201,NULL,1,1,1,NULL,1,"CORN,ALFALFA,FORAGE,GRASS,HOME GARDEN",DAIRY,VT,BRADFORD,5033,44.0089,72.1564,,1,1745
7971,F31000272012,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,BROOKFIELD,5036,44.0309,72.5933,,1,NULL
6869,F00000666310,1,1,1,1,NULL,NULL,"GRASS,BARLEY",NULL,ME,SHERMAN,4776,45.8047,-68.2984,,NULL,52
6896,F00000301900,1,NULL,1,1,1,NULL,"GRASS,BARLEY",NULL,ME,SMYRNA MILLS,4780,46.1653,68.2383,,NULL,87
6909,F00000198940,1,NULL,1,1,NULL,NULL,CORN,NULL,ME,WALLAGRASS,4781,47.1558,68.5775,,NULL,7
6923,F21000304250,1,1,1,1,1,1,,CATTLE,FL,SEBRING,33870,27.5025,81.4505,,NULL,NULL
6947,F00000304610,1,1,1,1,NULL,NULL,"GRAIN,FORAGE,GRAIN PLUS,BARLEY",NULL,ME,VAN BUREN,4785,47.123,-67.9773,,1,147
6964,F31000248021,NULL,NULL,1,1,NULL,NULL,GRASS,NULL,ME,VAN BUREN,4785,47.123,67.9773,,1,39
7512,F31000791012,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,JACKMAN,4945,45.7142,70.304,,NULL,NULL
7532,F90000642957,1,1,1,1,1,NULL,"CORN,GRASS",NULL,ME,MADISON,4950,44.8319,69.8044,,1,121
7566,F00000517800,1,NULL,1,1,NULL,1,"FORAGE,GRASS",CATTLE,ME,MORRILL,4952,44.4103,69.1515,,1,117
7580,F00000436010,1,1,1,1,NULL,NULL,WHEAT,NULL,ME,NEW SHARON,4955,44.615,69.987,,1,NULL
7590,F11000066436,1,1,1,1,NULL,NULL,FORAGE,NULL,ME,NEW SHARON,4955,44.615,69.987,,1,48
7608,F00000254610,1,1,1,1,NULL,NULL,,NULL,ME,NEW VINEYARD,4956,44.8057,70.1128,,1,NULL
7620,F00000301410,1,1,1,1,1,NULL,FORAGE,NULL,ME,NORRIDGEWOCK,4957,44.6623,69.8656,,1,23
7653,F90000584054,1,1,1,1,1,NULL,CORN,NULL,ME,NORRIDGEWOCK,4957,44.6623,69.8656,,1,NULL
7696,F21000915211,1,NULL,1,1,1,NULL,WHEAT,NULL,ME,PHILLIPS,4966,44.8921,70.379,,NULL,NULL
7717,F00000122110,1,1,1,1,1,1,"CORN,FORAGE,GRASS","GOATS,CATTLE",ME,PITTSFIELD,4967,44.7813,69.4377,,1,160
7735,F00000668311,1,NULL,1,1,NULL,NULL,GRASS,NULL,ME,SAINT ALBANS,4971,44.9345,69.3908,,1,13
7745,F01000246249,NULL,1,1,1,NULL,1,"CORN,ROOTS TUBEROUS VEGETABLES,FORAGE,GRASS,BARLEY","DAIRY,CATTLE",ME,SAINT ALBANS,4971,44.9345,69.3908,,1,1191
7760,F01000147975,1,1,1,1,NULL,1,"CORN,FORAGE,BERRIES,ORGANIC FARMERS,GRASS,HOME GARDEN","DAIRY,CATTLE",ME,SEARSMONT,4973,44.3736,69.2181,,1,221
7775,F31000771402,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,ME,SKOWHEGAN,4976,44.8163,69.6519,,1,NULL
7792,F21000113692,1,1,1,1,1,NULL,COTTON,NULL,ME,SKOWHEGAN,4976,44.8163,69.6519,,1,NULL
7817,F00000662700,1,1,1,1,1,NULL,WHEAT,NULL,ME,SMITHFIELD,4978,44.6345,69.8002,,1,NULL
7826,F90000011738,1,1,1,1,NULL,1,"FORAGE,GRASS",CATTLE,ME,STOCKTON SPRINGS,4981,44.532,68.8613,,1,67
7837,F00000733210,1,1,1,1,1,1,,SHEEP,ME,STRONG,4983,44.8564,70.2117,,1,3
7852,F00000405500,1,NULL,1,1,1,NULL,"CORN,FORAGE",NULL,ME,THORNDIKE,4986,44.5814,69.2435,,1,43
7866,F00000923800,1,1,1,1,NULL,NULL,"FORAGE,BARLEY",NULL,ME,THORNDIKE,4986,44.5814,69.2435,,1,NULL
7898,F00000018240,NULL,NULL,1,1,NULL,1,"CORN,OATS,FORAGE,GRASS","DAIRY,CATTLE",ME,UNITY,4988,44.5885,69.3433,,1,287
7909,F31000692902,1,NULL,1,1,NULL,NULL,"ORGANIC FARMERS,BARLEY",NULL,ME,VASSALBORO,4989,44.4232,69.6533,,1,NULL
7923,F31000763102,1,1,1,1,1,NULL,ORGANIC FARMERS,NULL,VT,WHITE RIVER JUNCTION,5001,43.6542,72.3994,,1,NULL
7936,F00000881920,1,1,1,1,NULL,1,,CATTLE,VT,BARNARD,5031,43.7287,72.6197,,NULL,NULL
7948,F31000335702,1,NULL,1,1,1,NULL,ORGANIC FARMERS,NULL,VT,BETHEL,5032,43.8078,72.6713,,NULL,NULL
7968,F01000122410,1,NULL,1,1,1,1,"CORN,FORAGE","DAIRY,CATTLE",VT,BROOKFIELD,5036,44.0309,72.5933,,1,70
7984,F00000812420,1,NULL,1,1,NULL,1,"CORN,FORAGE","SHEEP,CATTLE",VT,BROOKFIELD,5036,44.0309,72.5933,,1,61
8008,F31000012702,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,CHELSEA,5038,44.0071,72.4957,,1,NULL
8026,F00000589111,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",VT,EAST RYEGATE,5042,44.1959,72.0788,,1,618
8047,F00000698782,1,1,1,1,NULL,NULL,"FORAGE,GRASS",NULL,VT,EAST THETFORD,5043,43.8177,72.199,,1,96
6776,F00000296700,1,1,1,1,NULL,1,"CORN,GRAIN,ROOTS TUBEROUS VEGETABLES,OATS,PODDED VEGETABLES,GRAIN PLUS,GRASS,BARLEY",CATTLE,ME,SAINT AGATHA,4772,47.231,68.343,,1,2108
6797,F00000100740,NULL,NULL,1,1,NULL,NULL,"GRAIN,ROOTS TUBEROUS VEGETABLES,SEEDS,GRAIN PLUS,GRASS,BARLEY",NULL,ME,SAINT AGATHA,4772,47.231,68.343,,1,348
6814,F00000658800,1,NULL,1,1,NULL,NULL,CORN,NULL,ME,SAINT AGATHA,4772,47.231,68.343,,1,196
6823,F00000302900,1,NULL,1,1,1,NULL,"ROOTS TUBEROUS VEGETABLES,OATS,GRASS",NULL,ME,SAINT DAVID,4773,47.3188,68.2238,,1,104
6836,F00000866610,1,1,1,1,1,NULL,"OATS,BARLEY",NULL,ME,SAINT DAVID,4773,47.3188,68.2238,,1,54
